Litologia codigo prof RHOB GR SP DT
crystalline 5 6370.0 2.686202328919829 45.47901957882467 77.71710062445693 8.393038072398603
crystalline 5 6380.0 2.8446887228279634 37.313803819689184 81.3537173093128 36.46163911323596
crystalline 5 6390.0 2.775539907028681 30.88600739129648 71.13790298371754 34.507576696673254
crystalline 5 6400.0 2.6941846346379013 38.087443190513355 82.08044372205843 77.73793868537808
crystalline 5 6410.0 2.9181037936780814 37.218388810160526 63.083265409938264 13.842326045177927
crystalline 5 6420.0 2.7658857676649045 36.53548713866373 82.85004077215305 0.7979839147366405
crystalline 5 6430.0 2.719425900922877 36.90720917976891 67.94356406209977 67.0389311628168
crystalline 5 6440.0 2.7091835255673735 56.88136790747848 65.09132051422868 91.78058713555859
crystalline 5 6450.0 2.600195723602832 44.754608767916466 63.65937003450799 55.11632811216457
crystalline 5 6460.0 2.9182140996011796 40.930240850952295 68.82131271997288 40.832236591973114
crystalline 5 6470.0 2.8073740769032822 45.72454489178236 84.45686873416896 91.49173881168987
crystalline 5 6480.0 2.645162936970455 40.925178157477916 66.84802749862476 37.15966037600026
crystalline 5 6490.0 2.728609449193151 37.80015039466702 64.80339749280917 54.501033271394576
crystalline 5 6500.0 2.8248412003171386 33.524328048710856 74.6871810490455 27.954167366379693
crystalline 5 6510.0 2.6548776564054197 44.460209048142076 83.61791429024684 40.97579545795782
crystalline 5 6520.0 2.591663979811345 39.388679015460006 61.74435859594409 90.55097910886911
crystalline 5 6530.0 2.684185155618758 45.843866058411095 64.40575548513863 73.57056474596968
crystalline 5 6540.0 2.7189527843422523 35.58928787593306 64.37754713236086 43.367293164565375
crystalline 5 6550.0 2.8045444284322145 45.251770391022525 69.7244690668821 68.17886312680174
crystalline 5 6560.0 2.8525909268859007 43.78868583256856 52.92221973873525 96.87163801386751
crystalline 5 6570.0 2.79240566238436 50.90560854374803 61.30374463377882 100.74975557181747
crystalline 5 6580.0 2.567693975814436 38.63779260156526 67.87794874491135 94.10208553439253
crystalline 5 6590.0 2.804243849799318 37.35719664565884 51.66604181058834 80.27742934226666
crystalline 5 6600.0 2.862132602983294 39.27423022199185 86.79936756210432 68.72932025418675
crystalline 5 6610.0 2.925107035880614 36.986116638358595 69.02031381935039 30.176897882923633
crystalline 5 6620.0 2.637289286683313 56.355013791422 47.66420720747438 111.19280046735716
crystalline 5 6630.0 2.648795545575971 48.18217235754938 57.17908428656254 18.253527917639055
crystalline 5 6640.0 2.8838056699938277 37.993015263803066 60.695091974016705 49.62410699406887
crystalline 5 6650.0 2.7696816897594156 41.12142984155879 76.8765391945546 28.53995150489125
crystalline 5 6660.0 2.6540861223899235 42.47707010518482 57.37237981630464 62.08770062105361
crystalline 5 6670.0 2.8055417221894348 33.71192259650498 56.75539509016568 7.789358808854445
crystalline 5 6680.0 2.5304427783050936 43.105005789277165 70.97307930743607 105.42954938436466
crystalline 5 6690.0 2.595004416731556 44.98928580157934 71.7397788607431 52.16314690454739
crystalline 5 6700.0 2.6339086882662976 47.612018068542014 82.78235361770584 78.74555510623917
crystalline 5 6710.0 2.571606444553769 46.806804592396205 46.24780305730147 16.821847764587424
crystalline 5 6720.0 2.621058399512218 39.44111631952673 66.61618043651762 90.43423245339318
crystalline 5 6730.0 2.5676376227247197 42.01817570465552 58.344211507584916 31.288270054919213
crystalline 5 6740.0 2.657526197103472 49.71472747922064 67.1270776842761 38.361691542743685
crystalline 5 6750.0 2.8306395721682174 40.7614647058113 70.21843463546645 148.64979888891136
crystalline 5 6760.0 2.508908364748179 40.16786381523167 70.17742484150392 38.48249092064186
crystalline 5 6770.0 2.886802470685448 42.96312273195645 42.768014918369886 28.428311845828787
crystalline 5 6780.0 2.765123763582469 46.42457439349394 90.42870253683515 77.50410569516507
crystalline 5 6790.0 2.828157915704828 39.59512671455556 86.11021755388376 88.36836224581364
crystalline 5 6800.0 2.698045267311385 33.57260344460207 54.623157886545705 40.43678498579622
crystalline 5 6810.0 2.8405087613697058 40.75683301783166 60.81806603634841 38.138294603251765
crystalline 5 6820.0 2.7774028171012697 30.50266466963751 80.02894035347335 13.407544978482605
crystalline 5 6830.0 2.8241083066966484 41.3779356850405 64.71565469924272 67.64858394627564
crystalline 5 6840.0 2.817350666672125 50.89506854670631 74.62358480081988 103.59525178250749
crystalline 5 6850.0 2.6490519985284733 44.62375990463127 70.91770291585405 29.47746996307149
crystalline 5 6860.0 2.681895104499447 34.9549140605692 72.27620295593103 57.43655805737667
crystalline 5 6870.0 2.781191682846976 49.868390081410155 75.34007569158062 76.31514709862246
crystalline 5 6880.0 2.85002296554637 34.286021098507085 66.55231260439425 65.16553020243046
crystalline 5 6890.0 2.777236863801628 39.60837656471662 68.40051027407853 89.30830127591517
crystalline 5 6900.0 2.753280303888848 36.49871469765871 88.39028142636923 32.11786692289354
crystalline 5 6910.0 2.5824026272020717 48.48024578630111 60.52994670597799 53.72618661686223
crystalline 5 6920.0 2.771566274701335 46.621227579761644 64.19086400750702 10.64738686099912
crystalline 5 6930.0 2.7913412085862315 39.88275802574068 69.63565306009197 24.20015655102047
crystalline 5 6940.0 2.7263906632168857 47.66543959545568 67.7849534410392 42.94655423635877
crystalline 5 6950.0 2.5692265742484874 38.929566229507685 45.69584741183738 51.228390144421105
crystalline 5 6960.0 2.6146737919195524 45.75904882315901 69.30741741572254 89.78318497389623
crystalline 5 6970.0 2.7084614650999472 46.96558219514222 60.242330455887036 48.050243469281845
crystalline 5 6980.0 2.7313957762742964 39.03487589917331 65.1206112982164 75.59922026784888
crystalline 5 6990.0 2.7327207570293615 32.72663264310689 56.82757212915787 47.23689708481671
crystalline 5 7000.0 2.7167083469514335 46.099917014431426 59.48245808742198 105.03696929545832
crystalline 5 7010.0 2.648103249079375 32.281883737321685 60.46066478925847 4.748074772151554
crystalline 5 7020.0 2.8136472146188245 42.40316161466181 67.8737381623767 69.37452920080148
crystalline 5 7030.0 2.8747844696378317 32.88634780183218 82.4995145702109 29.819375939926047
crystalline 5 7040.0 2.7611784746218584 28.98478122824725 74.05383461370147 70.94550305756898
crystalline 5 7050.0 2.596767471309054 50.72072939012967 66.70816832454062 82.61524017559785
crystalline 5 7060.0 2.6542711567058213 47.5863364911657 69.36431995049462 49.922407285189
crystalline 5 7070.0 2.7572068770363414 57.02993608263492 60.1186681567741 88.78572944072891
crystalline 5 7080.0 2.6863746992555644 46.65970506942706 79.74625430125371 45.45011187170404
crystalline 5 7090.0 2.6508948909300267 50.456109936415736 69.6258208763153 61.11855868388499
crystalline 5 7100.0 2.9220281555261356 64.9675056250868 57.08594582545845 43.52813292040472
crystalline 5 7110.0 2.8128082749462786 48.386321616382794 74.13964227910485 63.23174618766744
crystalline 5 7120.0 2.8207012373255393 38.84959747775664 54.90733384208402 17.539270225606394
crystalline 5 7130.0 2.610357121781608 40.70542149037931 66.0864437333569 39.38370730651018
crystalline 5 7140.0 2.6958070828094978 45.885631195567996 64.06344000367166 50.044905056175295
crystalline 5 7150.0 2.8861032395514155 47.5852163312144 83.60981276076146 56.50735093686854
crystalline 5 7160.0 2.6949249769243093 41.927110417824096 72.05765783418431 99.63186136308838
crystalline 5 7170.0 2.7320273820302066 38.67931210059674 77.48521942775777 90.91827560177107
crystalline 5 7180.0 2.6210726717981343 41.59342328866503 50.2801042942674 137.20620248465707
crystalline 5 7190.0 2.5610099889999667 55.90541403448644 58.49674288017256 47.26240308661951
crystalline 5 7200.0 2.7910502581513437 40.98170276150117 69.1201346880472 16.638479959628846
crystalline 5 7210.0 2.6152212429667894 39.59603451735414 69.05111525167925 68.5869652271725
crystalline 5 7220.0 2.805225696751519 30.48507501833243 73.45958226709062 23.209660702260148
crystalline 5 7230.0 2.772580171463282 41.35100075359768 76.63688104790417 12.931738612842253
crystalline 5 7240.0 2.741009678686811 36.72766645114793 73.10903943820658 10.87447704776558
crystalline 5 7250.0 2.689194392089749 40.30411682673632 60.745853694319756 108.7623544039952
crystalline 5 7260.0 2.8294707939331016 48.531221918866905 75.51283046816488 53.73948238770227
crystalline 5 7270.0 2.716518976189282 47.29207906885305 63.39879555510645 86.83071545065329
crystalline 5 7280.0 2.7795326691106053 28.10677190979893 61.90714548206131 76.55581212889237
crystalline 5 7290.0 2.742582615472763 38.01936621583234 69.71811414968474 -13.214446937152218
crystalline 5 7300.0 2.769261679264603 36.26577985187899 69.40349246602135 70.10433787684936
crystalline 5 7310.0 2.891334731783897 24.796315622423954 62.8809884888492 26.512265211290483
crystalline 5 7320.0 2.7842604853703197 37.030220232727416 58.82304544099284 -9.333030789911149
crystalline 5 7330.0 2.6856998584902194 24.537248479081246 69.45232945471507 27.21347120340801
crystalline 5 7340.0 2.854915814630501 38.19797795865356 57.89357189447397 28.152532895908937
crystalline 5 7350.0 2.8649268886951624 45.50910796742343 60.01544982115787 94.09652648482944
crystalline 5 7360.0 2.7968926515968078 34.63973292793831 64.388568378872 74.27569856509757
crystalline 5 7370.0 2.609130064876722 48.51731585198051 54.530886004463156 94.4838626417596
crystalline 5 7380.0 2.7867129204701473 39.2875039749122 67.11424634009565 61.639487432909085
crystalline 5 7390.0 2.5184621035691213 49.8948968972236 75.21253104295225 71.6781534687795
crystalline 5 7400.0 2.876825750965883 41.62518085040112 53.34039054869244 56.58085556271065
crystalline 5 7410.0 2.6141564068408365 44.257283298939385 68.87223757998996 50.844818760815805
crystalline 5 7420.0 2.7280933602494684 44.234631651819576 88.85286329995493 17.200956082162143
crystalline 5 7430.0 2.6704206345519976 47.850882686747205 80.09053939427264 63.03066092284848
crystalline 5 7440.0 2.6495206157233095 46.35386382965386 55.116077775990206 87.32160295900306
crystalline 5 7450.0 2.930488755099308 24.712025210850406 66.69407464791324 47.34724182690507
crystalline 5 7460.0 2.859920934859964 36.12038814180829 67.3250487821785 37.24109735223195
crystalline 5 7470.0 2.726075967056246 45.44003543759266 64.09232166668704 79.28505090605435
crystalline 5 7480.0 2.691664327982417 38.8654555291916 63.49934945935605 -12.536613912604722
crystalline 5 7490.0 2.6722817199452997 44.75313938974065 67.55986203549567 107.30284165450945
crystalline 5 7500.0 2.6890297972230335 57.06792602553298 83.87883247304764 20.337553281355156
crystalline 5 7510.0 2.8874000229778125 42.99518102676119 82.63654914948546 71.20046843799375
crystalline 5 7520.0 2.5527853342749447 29.47760869076798 54.996775609500155 67.40880075193587
crystalline 5 7530.0 2.809979778359618 42.874252678969484 68.98379052134779 44.88430505549667
crystalline 5 7540.0 2.8448510823030504 37.2054883149903 83.17712452643914 50.669610209186274
crystalline 5 7550.0 2.863591175906369 43.775836448838085 87.70474446380305 51.141932960575026
crystalline 5 7560.0 2.762099609456611 42.208289735429446 54.471124598191835 99.7865110047654
crystalline 5 7570.0 2.885599185720329 42.15836609952032 75.06887476953978 74.74591388798123
crystalline 5 7580.0 2.7489117597013997 37.34923930281002 68.29541150672452 90.8082215609167
crystalline 5 7590.0 2.676508242504753 39.453089943071504 69.9671813365447 76.14923572978574
crystalline 5 7600.0 2.809867275389983 42.907472351383284 76.20300880675389 54.35692265618875
crystalline 5 7610.0 2.8917102811360276 47.26282902001895 64.8269371676278 93.21861621713674
crystalline 5 7620.0 2.6239500208042226 35.96671420807268 69.26624630221652 54.7204475872224
crystalline 5 7630.0 2.566757326558893 34.82473414389318 70.83836984168899 14.552311652535998
crystalline 5 7640.0 2.6504792230424083 44.808278374234156 30.768865138401907 22.91363177598322
crystalline 5 7650.0 2.791684340179316 30.9240269815313 73.60001042365344 130.96846229483666
crystalline 5 7660.0 2.9019377500719594 46.06338094306875 80.47055773869769 103.3436646109861
crystalline 5 7670.0 2.8354464142645877 34.287352026301946 78.68092034301134 40.87196863889773
crystalline 5 7680.0 2.7096213119783936 38.26137217816367 53.81172995196046 71.0021714160118
crystalline 5 7690.0 2.654527498425551 39.272215526057934 72.71593596877403 53.71846009067751
crystalline 5 7700.0 2.6571031619354084 48.514117353893226 59.26787788810933 72.09385860759092
crystalline 5 7710.0 2.8401593444423976 41.13293308113997 72.7464076010404 32.555469334233514
crystalline 5 7720.0 2.6907218296128788 30.873003716631175 66.25794295455732 55.10225100535038
crystalline 5 7730.0 2.7260307709002762 34.57227410899004 62.99502990903794 88.36734072982793
crystalline 5 7740.0 2.8309278813138605 39.03356759325362 50.17245879451944 76.03946990835553
crystalline 5 7750.0 2.533662533269402 40.41671724938163 63.61522361692499 51.93730755751079
crystalline 5 7760.0 2.6218008725146564 46.975089813836725 71.10980022308095 22.75010005489986
crystalline 5 7770.0 2.8711414668465824 37.402179765119534 86.99553903907696 105.31166293668466
crystalline 5 7780.0 2.7839830759742363 45.81462727583741 76.16457622011488 55.982488057277294
crystalline 5 7790.0 2.611251886700247 46.39504467629243 41.7947969712604 97.50063214173349
crystalline 5 7800.0 2.8152323837795796 40.447951139718036 54.50961523143492 52.77076824946214
crystalline 5 7810.0 2.830965385933337 51.3804753590297 55.28096185917323 55.602464397236524
crystalline 5 7820.0 2.7481100617616865 48.72417085655217 66.2176392170556 50.702002842760315
crystalline 5 7830.0 2.7329592605339434 34.41195066791687 73.27042963810699 45.037099985926204
crystalline 5 7840.0 2.7799902692697396 35.45191044932299 74.82507201973692 91.60975779992556
crystalline 5 7850.0 2.6637857021552764 41.45895530136291 71.11449304543989 98.26239138351734
crystalline 5 7860.0 2.725186233163092 61.15635998173624 71.11012484650936 135.27280978664788
crystalline 5 7870.0 2.6266701454121684 41.019605054927894 65.11037708198496 120.39032507488017
crystalline 5 7880.0 3.0550774272987553 54.49517608238072 55.62956463693254 111.14702266342559
crystalline 5 7890.0 2.72870977338071 43.83744496415093 78.83059523964603 154.6364397991322
crystalline 5 7900.0 2.6668564963184265 49.61422856551794 62.92765785484507 172.48721143030093
crystalline 5 7910.0 2.664849646957187 69.11053707756503 70.336912038585 111.78045202644977
crystalline 5 7920.0 2.716087892966491 56.71411196587971 66.19918490932166 182.9543972093043
crystalline 5 7930.0 2.721010222427785 66.99966288713891 74.72829362058597 165.83814554292394
crystalline 5 7940.0 2.753454240345494 56.41058463671885 82.47540551453915 262.0494834891279
crystalline 5 7950.0 2.643709568338429 69.8297059721385 61.33304445924209 257.15587437201333
shale2 1 10.0 2.6665187984647303 69.72894552566768 78.82611020502473 353.51840017425695
shale2 1 20.0 2.513479659142655 73.63196631676263 70.70620314733428 337.45774860098084
shale2 1 30.0 2.6279733461411734 81.94304515412905 75.51800448889891 394.4155762074611
shale2 1 40.0 2.668674088870697 91.3794146753527 60.45116863951357 358.3010697926438
shale2 1 50.0 2.7119092843746815 92.66249530551968 65.43237050215079 429.31599682918267
shale2 1 60.0 2.7062395974825213 99.42936253333696 76.9826399814913 398.8594512035886
shale2 1 70.0 2.641351328736757 109.4027166170853 83.93555474248947 463.39611212059344
shale2 1 80.0 2.4310576959407 100.0686515080541 56.45053587380682 474.0113384717415
shale2 1 90.0 2.477884262284189 102.59153384601751 66.46625008493479 490.51411741155147
shale2 1 100.0 2.6084233669457237 114.10464910064739 68.00197399398803 456.0915996474256
shale2 1 110.0 2.469177682270176 118.67700238007274 67.15396352682315 484.08555918191536
shale2 1 120.0 2.4101778047062106 97.45006670480838 67.9668278308518 517.3923732688818
shale2 1 130.0 2.409463840662685 103.57519820856 83.80231312701702 487.5061891865501
shale2 1 140.0 2.506697267759414 103.5839261046636 81.81116817140865 601.8283629079433
shale2 1 150.0 2.6242607039567387 113.68486141824734 64.41401862750467 537.4019129406349
shale2 1 160.0 2.4964326092574103 102.14818627578738 78.73350121859369 502.2743274361433
shale2 1 170.0 2.438568719494488 114.62060068528379 54.982181384917425 538.5704325940042
shale2 1 180.0 2.6074305777666877 96.51640608643393 76.72156891365441 486.1937435553314
shale2 1 190.0 2.630395784386392 102.90993795594581 68.68888551343815 546.9149172972357
shale2 1 200.0 2.5085671510386334 105.31951592245939 73.72827136752981 502.09392695051037
shale2 1 210.0 2.5206248071556088 98.69512321054067 64.65489842233899 487.13683815640906
shale2 1 220.0 2.5798809309393707 104.98851884550999 73.47770425385389 503.09299915263176
shale2 1 230.0 2.464136828740415 100.79895746344765 56.05878796083912 527.7016368092552
shale2 1 240.0 2.608444556628585 102.86044687533632 62.41673968993952 514.1901726042814
shale2 1 250.0 2.568882751667616 98.08937163311717 61.34218691224075 467.51333591712216
shale2 1 260.0 2.5139347280937114 96.41925265531412 47.399207744336124 438.32969395850733
shale2 1 270.0 2.43822054000445 92.22305275237046 35.981696846538526 411.4576184697866
shale2 1 280.0 2.584376329742096 96.93899400383442 20.648219531805623 444.77258630088966
shale2 1 290.0 2.485977690465168 74.75187149763126 17.152627677765757 434.2783099179091
shale2 1 300.0 2.4501014810011714 72.05874914564475 33.94731889675505 396.73101715855586
dolomite 2 310.0 2.476961989495421 63.47287379863067 9.303913249596931 348.6462595735074
dolomite 2 320.0 2.3946997550948956 58.97435371903815 13.405597937755967 339.2192356467478
dolomite 2 330.0 2.6574813633403016 60.25734313644691 8.915875663859978 288.89803943235165
dolomite 2 340.0 2.4355024241952856 52.26175065739209 -21.162018737135064 259.68202443715495
dolomite 2 350.0 2.537554196888535 67.65226485872721 -41.979698830077986 254.4837037104188
dolomite 2 360.0 2.4417215699865555 50.42918514750538 -39.56866748570318 236.91596084369607
dolomite 2 370.0 2.479325939036177 42.50532494536923 -42.41486836080029 232.1353338528557
dolomite 2 380.0 2.6046164357839654 43.12173144080582 -40.350052733920904 228.9505706417772
dolomite 2 390.0 2.468590934625025 50.54547746300659 -59.41174218277223 198.74426799577947
dolomite 2 400.0 2.4006254154421742 36.42924883943029 -56.842040873926905 160.39649444216053
dolomite 2 410.0 2.595715347570966 43.28565227372253 -40.997961814472774 154.51481156348254
dolomite 2 420.0 2.564664151522184 42.381154631589204 -49.32920512376359 171.63158224468316
dolomite 2 430.0 2.3891100596732304 37.28984091353925 -73.85780610239614 180.95639906662566
dolomite 2 440.0 2.288015927364247 50.432247377509185 -52.36819933811061 215.33840657992786
dolomite 2 450.0 2.507981150547917 34.62688764112412 -70.37171146526302 192.67171682464732
dolomite 2 460.0 2.3605840441467865 35.20033941968116 -58.12621652244432 147.7233419206099
dolomite 2 470.0 2.5111308461390087 26.296177093718853 -64.4362543425961 150.8490660434941
dolomite 2 480.0 2.1904184431051896 34.7021513496072 -65.72267420304676 116.79834819066761
dolomite 2 490.0 2.540595117869493 34.1628489370068 -70.34340099015145 118.36856599381478
dolomite 2 500.0 2.6043056833418596 36.5660359479083 -47.9453656159347 184.88960213698576
dolomite 2 510.0 2.466531922371244 44.52179173674554 -70.581549754559 142.27747726556535
dolomite 2 520.0 2.4227804195573155 41.066275425120395 -66.8393937196499 113.46550231815283
dolomite 2 530.0 2.635653508649248 31.63173046896826 -69.38467679105388 109.16719675363859
dolomite 2 540.0 2.4760836206084553 35.849410019717496 -47.1122841364057 184.61296905002672
dolomite 2 550.0 2.547164053421567 37.91285880902027 -54.279619289344105 199.8960308113763
dolomite 2 560.0 2.6213194365262167 36.083836452627345 -63.66751899659202 120.25668049675073
dolomite 2 570.0 2.441709044552502 33.004094753737924 -60.23533310923649 176.52440455899915
dolomite 2 580.0 2.4756862955867853 34.372528966254556 -62.91903883924468 174.30851927108168
dolomite 2 590.0 2.3840313239044346 47.91787510269018 -40.7985411507906 127.5635529487571
dolomite 2 600.0 2.4457601884814495 47.905945533020024 -52.032915723905674 149.04580799102115
dolomite 2 610.0 2.4410518389723044 50.791554901129786 -60.925654147191715 110.88290868392679
dolomite 2 620.0 2.5530379845274522 41.12794873965114 -53.29109504185184 97.16177390700511
dolomite 2 630.0 2.3401800984411416 34.401003777163886 -49.99142994921761 165.20871222458644
dolomite 2 640.0 2.673478968916507 45.93057309497094 -64.36125517663224 135.66561158302196
dolomite 2 650.0 2.508695085875031 44.29002259106869 -35.65787579626761 133.3788614207556
dolomite 2 660.0 2.4110094455384967 46.64272345675735 -74.73926043349887 107.68103540708151
dolomite 2 670.0 2.4580154711216124 37.49364168305935 -54.137463127308585 133.26789000736926
dolomite 2 680.0 2.4700901245631184 34.65539843183612 -38.9864743578837 116.4853187513176
dolomite 2 690.0 2.633969259390193 31.678897698317016 -49.072565292641784 143.9575028353424
dolomite 2 700.0 2.4283966607059253 29.085182484285298 -56.26137304529752 178.59348016268018
dolomite 2 710.0 2.2227892349169913 35.654075196940084 -52.383504293642844 99.40181065451529
dolomite 2 720.0 2.4643735330254954 31.920414031059316 -55.25111140423893 183.25849919858874
dolomite 2 730.0 2.4500110682891063 47.23565496039918 -74.36962559792866 135.55931298168937
dolomite 2 740.0 2.3418382957593633 46.982633142319614 -46.13125868133501 195.58026303483712
dolomite 2 750.0 2.3442842803289277 45.11738851198677 -53.065732058623496 172.06080340627736
dolomite 2 760.0 2.6304356122531916 40.73866740453758 -59.674327066348795 129.06836121421694
dolomite 2 770.0 2.4217680519163065 44.753763204983 -63.54651713163634 126.05752784112086
dolomite 2 780.0 2.6190309524558093 38.122661429315556 -61.985618549514406 163.6873577438799
dolomite 2 790.0 2.4017171689158 40.392986919592076 -70.52253801797531 150.25939291904365
dolomite 2 800.0 2.3221040767422987 38.42119892909111 -51.065100974424084 98.91088067661289
dolomite 2 810.0 2.557107983275451 34.17431534990569 -70.43546641054078 170.2787505201805
dolomite 2 820.0 2.586997621579449 41.82336355185597 -75.93603975306219 115.95030041983073
dolomite 2 830.0 2.593303247683448 40.1370848764325 -57.06318891375746 87.4767069240976
dolomite 2 840.0 2.439148230335045 49.28194134894766 -79.06199755457689 103.24988020106437
dolomite 2 850.0 2.518363638616279 46.31723169861389 -56.72494776066333 86.289543271247
dolomite 2 860.0 2.582854622081738 30.375527074599596 -62.78093813512923 119.58301516780637
dolomite 2 870.0 2.583123636850387 36.15366823619557 -43.10837589673164 122.6830251261737
dolomite 2 880.0 2.4354992212526705 47.62597346842803 -68.5205656357813 64.53382585070779
dolomite 2 890.0 2.490257953156842 41.0245894486733 -27.234964662203687 138.38466959153357
dolomite 2 900.0 2.516049614535171 31.03966517126982 -69.29137480927344 162.48662257623695
dolomite 2 910.0 2.584117329240789 31.452379459047968 -60.862656076963006 63.06127034267939
dolomite 2 920.0 2.534887563443165 39.05834432605094 -59.75309812905873 200.27532798395288
dolomite 2 930.0 2.403995980519908 45.636662742554925 -43.16042349273019 124.16058048475612
dolomite 2 940.0 2.5451157114799985 32.671404914958615 -47.64108163960686 155.08104417580654
dolomite 2 950.0 2.5270313064738303 39.8012246250651 -45.38086619129516 113.43489082982961
dolomite 2 960.0 2.447035215097743 48.10349826538072 -35.084987975243166 130.94107219739388
dolomite 2 970.0 2.3963171129594145 35.86759759158938 -66.62887363196725 175.84317040914036
dolomite 2 980.0 2.4515562476304553 51.340230693998144 -55.329568256757696 113.63293397450006
dolomite 2 990.0 2.4409657692493703 34.494462256371094 -58.7042382209407 128.35877933295137
dolomite 2 1000.0 2.6279295124127002 42.77323063504015 -48.68606965603102 133.9404764280555
dolomite 2 1010.0 2.474855614000144 30.501409924866092 -81.97888754568282 152.1350229542108
dolomite 2 1020.0 2.525425970099033 33.929694202102624 -65.05070384088864 162.37107232906686
dolomite 2 1030.0 2.5589683501815075 58.436990355078734 -37.5754600781247 126.21593627034045
dolomite 2 1040.0 2.3423520801948667 38.14018043464982 -47.37581920979456 144.6077581907371
dolomite 2 1050.0 2.5124721460119077 52.03000922306129 -67.93788825330687 163.47296586897016
dolomite 2 1060.0 2.618158214635447 34.13722819975718 -57.676710762449986 180.46057362719927
dolomite 2 1070.0 2.5222766022605287 38.759459321586846 -62.888473691694664 130.2071352851229
dolomite 2 1080.0 2.55991628034071 37.22558875836368 -76.79362747993926 121.6193103044015
dolomite 2 1090.0 2.5170787667282033 39.31872159884745 -69.59510912299174 148.97812079076158
dolomite 2 1100.0 2.557707262366662 46.60604290735791 -52.87715988575947 125.83525427546321
dolomite 2 1110.0 2.4901908627997744 43.35203029331482 -66.46316494183273 133.0979816438505
dolomite 2 1120.0 2.484670292099821 22.581290820113637 -45.92022448621681 154.1614616251745
dolomite 2 1130.0 2.516387911708657 34.30607541698165 -60.156281546896544 128.3668976719221
dolomite 2 1140.0 2.5010644848587327 38.1285511120831 -53.6888126489845 141.03893945862896
dolomite 2 1150.0 2.349677569854891 44.86885521607374 -63.34651390456637 180.90896378906822
dolomite 2 1160.0 2.3909594809430144 28.34895616663156 -59.085594182183996 139.00607252985287
dolomite 2 1170.0 2.554259042438963 34.97956508250073 -73.76654134093131 114.18518570222962
dolomite 2 1180.0 2.4208631166875474 45.6742051289271 -54.77940424706327 164.16880015009588
dolomite 2 1190.0 2.6259846245542415 46.36195157608501 -55.89580192081855 119.02638553833035
dolomite 2 1200.0 2.4613957699987727 38.14322201795487 -46.91850115988669 155.5071603611488
dolomite 2 1210.0 2.2571194402069463 37.029617318511185 -62.456053362380295 145.5833211948546
dolomite 2 1220.0 2.6207998627189837 43.351742155315485 -59.00920243898095 133.71733385171427
dolomite 2 1230.0 2.2816403817751088 42.03050975998431 -52.24590628345274 103.08367398267455
dolomite 2 1240.0 2.407201278763898 40.68520045302125 -37.877194113543894 126.18694921973508
dolomite 2 1250.0 2.397721462619132 35.39819398918381 -57.06997174280364 171.09420798202132
dolomite 2 1260.0 2.5844405424807784 39.979261135800165 -50.56983538534809 138.23770263022703
dolomite 2 1270.0 2.459484416438541 26.433740698627453 -51.9976122696525 115.44931074155551
dolomite 2 1280.0 2.457653348707887 39.855786879511044 -36.31506404043083 206.7819549972453
dolomite 2 1290.0 2.5806597824292536 46.940527202676414 -61.82186744072754 142.90988655495394
dolomite 2 1300.0 2.6192713349979955 38.792463314086746 -45.03212989921682 136.07425026214136
dolomite 2 1310.0 2.6483304698991423 43.92804453409001 -48.7239609790276 157.3752176030855
dolomite 2 1320.0 2.5273855689862956 39.71726034222136 -49.57478836328673 121.40342581890319
dolomite 2 1330.0 2.60422688802329 32.65581906689934 -78.28443523723135 106.49779792254647
dolomite 2 1340.0 2.355715002408428 37.28705719743003 -59.730375807395525 134.42843863563354
dolomite 2 1350.0 2.5164405978866706 27.233936009252353 -59.23110403317776 158.7886899253491
dolomite 2 1360.0 2.7614881814728935 48.73990980273805 -51.98699055844509 119.99764709602893
dolomite 2 1370.0 2.6643504805053513 42.14759194678432 -36.1700795535984 120.08799801695277
dolomite 2 1380.0 2.525794939939982 26.45842062861925 -42.29373122235552 118.85760342975578
dolomite 2 1390.0 2.6022260919922586 34.90386706438876 -50.665506014698096 162.85859136659082
dolomite 2 1400.0 2.526350242257416 37.313591347528494 -38.63458911952775 107.53257742978046
dolomite 2 1410.0 2.4918892446206296 49.69435226358955 -34.98558625882727 84.35738065524909
dolomite 2 1420.0 2.762377502299394 36.540097043784684 -29.159215513314763 72.3261370184305
dolomite 2 1430.0 2.621532550863429 45.53533448003687 -41.33784098162364 54.71149758620747
diabase 3 1440.0 2.783955139223906 30.977718308607592 -21.022446318536794 101.98152339870053
diabase 3 1450.0 2.5844168799730958 39.33452413353691 -8.030498242298473 60.54521584930721
diabase 3 1460.0 2.7531509222940733 39.57706984600023 -10.41382570829576 97.03089237668748
diabase 3 1470.0 2.609002279130514 31.879976856934185 -18.173833408801134 46.96784487034952
diabase 3 1480.0 2.761890904655162 33.17529027756013 -18.480928703890484 46.2337012478106
diabase 3 1490.0 2.753965621134623 50.870740653328596 -7.433855593448479 70.60754838620078
diabase 3 1500.0 2.908026267283419 25.21281388982474 -10.12959787829714 61.82775988067743
diabase 3 1510.0 2.969340507871928 34.4691004574063 -7.79622978141882 71.53814863578447
diabase 3 1520.0 2.7288970735418183 30.095462522940938 -18.208014327420063 78.70823908356903
diabase 3 1530.0 2.875040770789179 29.298195185790718 14.814819255877783 110.14891213437079
diabase 3 1540.0 2.767731327996421 29.452049292009498 5.642652330973837 23.08760909512941
diabase 3 1550.0 2.7252438553900804 23.00303633887838 7.5118130815384525 38.07189515375858
