Litologia     codigo      prof  RHOB         GR        SP         DT
crystalline     5         663   2.76E+00   3.48E+01   7.25E+01   6.13E+01
crystalline     5         664   2.82E+00   4.52E+01   6.22E+01   5.61E+01
crystalline     5         665   2.78E+00   3.51E+01   7.76E+01   5.48E+01
crystalline     5         666   2.75E+00   3.96E+01   6.27E+01   6.31E+01
crystalline     5         667   2.74E+00   3.57E+01   5.64E+01   4.07E+01
crystalline     5         668   2.79E+00   4.07E+01   7.74E+01   5.52E+01
crystalline     5         669   2.74E+00   4.02E+01   6.15E+01   5.00E+01
crystalline     5         670   2.67E+00   4.06E+01   7.34E+01   4.68E+01
crystalline     5         671   2.73E+00   3.95E+01   6.01E+01   5.77E+01
crystalline     5         672   2.82E+00   4.09E+01   6.54E+01   5.57E+01
crystalline     5         673   2.79E+00   3.74E+01   7.99E+01   5.81E+01
crystalline     5         674   2.78E+00   4.35E+01   6.71E+01   5.86E+01
crystalline     5         675   2.74E+00   3.88E+01   6.92E+01   5.49E+01
crystalline     5         676   2.69E+00   4.65E+01   5.98E+01   4.16E+01
crystalline     5         677   2.85E+00   4.19E+01   6.31E+01   4.84E+01
crystalline     5         678   2.73E+00   4.12E+01   7.84E+01   6.17E+01
crystalline     5         679   2.75E+00   3.12E+01   8.43E+01   5.07E+01
crystalline     5         680   2.71E+00   3.83E+01   5.64E+01   4.69E+01
crystalline     5         681   2.74E+00   4.69E+01   6.38E+01   4.68E+01
crystalline     5         682   2.76E+00   4.29E+01   6.75E+01   5.02E+01
crystalline     5         683   2.83E+00   3.54E+01   7.61E+01   4.77E+01
crystalline     5         684   2.70E+00   3.68E+01   6.60E+01   5.01E+01
crystalline     5         685   2.76E+00   3.51E+01   7.77E+01   5.17E+01
crystalline     5         686   2.76E+00   3.73E+01   6.90E+01   6.43E+01
crystalline     5         687   2.77E+00   3.92E+01   6.90E+01   5.21E+01
crystalline     5         688   2.68E+00   3.27E+01   7.88E+01   5.67E+01
crystalline     5         689   2.75E+00   3.72E+01   7.26E+01   5.16E+01
crystalline     5         690   2.89E+00   4.02E+01   7.68E+01   6.73E+01
crystalline     5         691   2.86E+00   3.98E+01   6.39E+01   4.65E+01
crystalline     5         692   2.70E+00   3.90E+01   7.98E+01   6.17E+01
crystalline     5         693   2.85E+00   3.73E+01   6.54E+01   4.96E+01
crystalline     5         694   2.77E+00   3.97E+01   7.24E+01   7.29E+01
crystalline     5         695   2.75E+00   3.75E+01   6.07E+01   4.18E+01
crystalline     5         696   2.74E+00   4.15E+01   7.30E+01   6.83E+01
crystalline     5         697   2.77E+00   3.94E+01   7.21E+01   5.55E+01
crystalline     5         698   2.64E+00   4.67E+01   6.91E+01   5.74E+01
crystalline     5         699   2.65E+00   4.18E+01   6.64E+01   5.77E+01
crystalline     5         700   2.87E+00   4.04E+01   6.72E+01   6.87E+01
crystalline     5         701   2.71E+00   4.14E+01   6.89E+01   6.29E+01
crystalline     5         702   2.81E+00   3.60E+01   6.88E+01   5.52E+01
crystalline     5         703   2.71E+00   4.10E+01   6.46E+01   6.14E+01
crystalline     5         704   2.73E+00   4.16E+01   6.65E+01   5.03E+01
crystalline     5         705   2.68E+00   4.36E+01   7.16E+01   5.50E+01
crystalline     5         706   2.75E+00   3.81E+01   6.99E+01   4.33E+01
crystalline     5         707   2.63E+00   4.46E+01   6.48E+01   5.25E+01
crystalline     5         708   2.72E+00   3.73E+01   6.62E+01   4.56E+01
crystalline     5         709   2.89E+00   3.82E+01   6.28E+01   6.87E+01
crystalline     5         710   2.75E+00   3.19E+01   7.00E+01   6.45E+01
crystalline     5         711   2.80E+00   4.35E+01   6.33E+01   5.96E+01
crystalline     5         712   2.71E+00   4.19E+01   5.96E+01   4.39E+01
crystalline     5         713   2.67E+00   4.43E+01   8.44E+01   4.17E+01
crystalline     5         714   2.81E+00   4.77E+01   7.17E+01   5.78E+01
crystalline     5         715   2.73E+00   3.84E+01   7.19E+01   5.61E+01
crystalline     5         716   2.62E+00   4.95E+01   6.32E+01   6.78E+01
crystalline     5         717   2.79E+00   3.87E+01   6.94E+01   5.50E+01
crystalline     5         718   2.65E+00   4.18E+01   6.95E+01   5.87E+01
crystalline     5         719   2.77E+00   4.26E+01   6.79E+01   4.84E+01
crystalline     5         720   2.73E+00   3.62E+01   7.98E+01   6.22E+01
crystalline     5         721   2.67E+00   3.94E+01   6.47E+01   5.31E+01
crystalline     5         722   2.74E+00   4.16E+01   7.14E+01   4.92E+01
crystalline     5         723   2.73E+00   4.44E+01   6.74E+01   4.52E+01
crystalline     5         724   2.87E+00   3.56E+01   7.14E+01   6.23E+01
crystalline     5         725   2.76E+00   3.80E+01   7.27E+01   5.57E+01
crystalline     5         726   2.77E+00   3.94E+01   7.26E+01   5.28E+01
crystalline     5         727   2.74E+00   4.07E+01   5.44E+01   6.40E+01
crystalline     5         728   2.80E+00   4.20E+01   6.63E+01   5.14E+01
crystalline     5         729   2.73E+00   4.32E+01   7.12E+01   5.40E+01
crystalline     5         730   2.73E+00   3.90E+01   6.15E+01   5.14E+01
crystalline     5         731   2.81E+00   4.01E+01   5.75E+01   4.97E+01
crystalline     5         732   2.86E+00   4.43E+01   5.71E+01   5.47E+01
crystalline     5         733   2.79E+00   3.43E+01   8.50E+01   5.62E+01
crystalline     5         734   2.68E+00   3.49E+01   7.33E+01   5.23E+01
crystalline     5         735   2.80E+00   3.55E+01   6.72E+01   6.01E+01
crystalline     5         736   2.69E+00   3.60E+01   6.26E+01   5.05E+01
crystalline     5         737   2.77E+00   3.84E+01   7.10E+01   3.92E+01
crystalline     5         738   2.74E+00   4.42E+01   6.26E+01   5.17E+01
crystalline     5         739   2.72E+00   3.78E+01   6.69E+01   5.12E+01
crystalline     5         740   2.77E+00   3.43E+01   6.60E+01   4.87E+01
crystalline     5         741   2.69E+00   4.49E+01   6.99E+01   5.27E+01
crystalline     5         742   2.67E+00   4.39E+01   7.11E+01   4.89E+01
crystalline     5         743   2.68E+00   4.55E+01   7.61E+01   5.82E+01
crystalline     5         744   2.60E+00   4.12E+01   7.37E+01   6.21E+01
crystalline     5         745   2.76E+00   4.49E+01   7.82E+01   6.57E+01
crystalline     5         746   2.87E+00   4.35E+01   6.91E+01   6.23E+01
crystalline     5         747   2.86E+00   4.97E+01   7.28E+01   5.10E+01
crystalline     5         748   2.72E+00   4.39E+01   4.70E+01   5.64E+01
crystalline     5         749   2.73E+00   4.05E+01   7.29E+01   4.77E+01
crystalline     5         750   2.82E+00   3.89E+01   6.22E+01   5.23E+01
crystalline     5         751   2.74E+00   4.03E+01   5.98E+01   6.02E+01
crystalline     5         752   2.73E+00   2.76E+01   6.36E+01   4.79E+01
crystalline     5         753   2.78E+00   4.05E+01   9.07E+01   5.41E+01
crystalline     5         754   2.67E+00   3.78E+01   7.44E+01   4.48E+01
crystalline     5         755   2.61E+00   4.43E+01   6.86E+01   5.53E+01
crystalline     5         756   2.77E+00   3.75E+01   5.92E+01   4.86E+01
crystalline     5         757   2.88E+00   4.22E+01   8.84E+01   5.62E+01
crystalline     5         758   2.73E+00   4.41E+01   7.15E+01   5.81E+01
crystalline     5         759   2.81E+00   4.73E+01   6.82E+01   6.61E+01
crystalline     5         760   2.77E+00   3.78E+01   7.77E+01   5.91E+01
crystalline     5         761   2.79E+00   4.28E+01   6.15E+01   6.59E+01
crystalline     5         762   2.70E+00   4.17E+01   7.05E+01   5.77E+01
crystalline     5         763   2.68E+00   3.68E+01   8.40E+01   5.96E+01
crystalline     5         764   2.70E+00   4.91E+01   7.10E+01   5.38E+01
crystalline     5         765   2.78E+00   3.52E+01   6.40E+01   6.23E+01
crystalline     5         766   2.72E+00   3.91E+01   5.38E+01   4.80E+01
crystalline     5         767   2.79E+00   3.47E+01   6.82E+01   5.89E+01
crystalline     5         768   2.76E+00   3.86E+01   7.62E+01   6.30E+01
crystalline     5         769   2.91E+00   3.48E+01   6.95E+01   5.18E+01
crystalline     5         770   2.74E+00   4.14E+01   7.46E+01   5.59E+01
crystalline     5         771   2.71E+00   4.95E+01   6.01E+01   5.27E+01
crystalline     5         772   2.80E+00   3.50E+01   8.16E+01   6.24E+01
crystalline     5         773   2.79E+00   3.98E+01   7.00E+01   6.57E+01
crystalline     5         774   2.76E+00   4.46E+01   6.84E+01   6.21E+01
crystalline     5         775   2.76E+00   4.15E+01   5.98E+01   6.80E+01
crystalline     5         776   2.94E+00   3.93E+01   5.27E+01   3.64E+01
crystalline     5         777   2.77E+00   3.83E+01   6.95E+01   5.01E+01
crystalline     5         778   2.82E+00   3.94E+01   7.32E+01   5.18E+01
crystalline     5         779   2.76E+00   4.59E+01   7.98E+01   5.65E+01
crystalline     5         780   2.85E+00   3.10E+01   7.83E+01   6.32E+01
crystalline     5         781   2.80E+00   3.30E+01   5.79E+01   5.37E+01
crystalline     5         782   2.80E+00   4.64E+01   7.18E+01   4.73E+01
crystalline     5         783   2.81E+00   3.66E+01   7.91E+01   5.64E+01
crystalline     5         784   2.71E+00   4.21E+01   7.47E+01   5.89E+01
crystalline     5         785   2.71E+00   3.82E+01   6.94E+01   6.41E+01
crystalline     5         786   2.72E+00   4.16E+01   7.04E+01   4.69E+01
crystalline     5         787   2.72E+00   4.79E+01   6.92E+01   4.14E+01
crystalline     5         788   2.74E+00   3.74E+01   7.34E+01   5.48E+01
crystalline     5         789   2.59E+00   4.21E+01   8.19E+01   5.45E+01
crystalline     5         790   2.75E+00   3.72E+01   6.17E+01   5.77E+01
crystalline     5         791   2.74E+00   3.43E+01   6.58E+01   5.31E+01
crystalline     5         792   2.77E+00   4.26E+01   6.30E+01   4.93E+01
crystalline     5         793   2.80E+00   3.74E+01   8.11E+01   5.30E+01
crystalline     5         794   2.81E+00   4.59E+01   6.32E+01   4.46E+01
crystalline     5         795   2.87E+00   4.03E+01   6.66E+01   6.58E+01
shale2          1           1   2.46E+00   1.08E+02   7.93E+01   5.74E+02
shale2          1           2   2.49E+00   1.08E+02   6.95E+01   6.21E+02
shale2          1           3   2.52E+00   1.24E+02   6.77E+01   5.23E+02
shale2          1           4   2.53E+00   1.04E+02   7.13E+01   5.73E+02
shale2          1           5   2.55E+00   1.07E+02   5.60E+01   5.51E+02
shale2          1           6   2.52E+00   1.24E+02   7.23E+01   5.29E+02
shale2          1           7   2.55E+00   9.69E+01   6.68E+01   5.96E+02
shale2          1           8   2.54E+00   1.20E+02   6.77E+01   5.53E+02
shale2          1           9   2.51E+00   1.23E+02   7.90E+01   6.20E+02
shale2          1          10   2.49E+00   1.12E+02   6.70E+01   4.81E+02
shale2          1          11   2.47E+00   1.05E+02   6.86E+01   5.92E+02
shale2          1          12   2.54E+00   1.18E+02   7.28E+01   4.83E+02
shale2          1          13   2.48E+00   1.07E+02   7.85E+01   4.86E+02
shale2          1          14   2.48E+00   1.02E+02   8.72E+01   4.78E+02
shale2          1          15   2.55E+00   1.22E+02   6.70E+01   4.80E+02
shale2          1          16   2.45E+00   1.24E+02   7.61E+01   5.73E+02
shale2          1          17   2.49E+00   1.15E+02   5.98E+01   6.02E+02
shale2          1          18   2.52E+00   1.14E+02   6.87E+01   5.23E+02
shale2          1          19   2.50E+00   1.20E+02   6.82E+01   5.27E+02
shale2          1          20   2.51E+00   1.00E+02   6.44E+01   6.18E+02
shale2          1          21   2.57E+00   8.57E+01   7.89E+01   5.90E+02
shale2          1          22   2.49E+00   1.05E+02   6.66E+01   5.75E+02
shale2          1          23   2.57E+00   7.48E+01   6.88E+01   5.59E+02
shale2          1          24   2.54E+00   1.21E+02   7.38E+01   5.23E+02
shale2          1          25   2.45E+00   1.01E+02   6.81E+01   4.90E+02
shale2          1          26   2.52E+00   9.99E+01   6.66E+01   5.62E+02
shale2          1          27   2.52E+00   1.08E+02   8.03E+01   5.25E+02
shale2          1          28   2.65E+00   1.16E+02   7.09E+01   4.84E+02
shale2          1          29   2.48E+00   1.13E+02   8.12E+01   6.46E+02
shale2          1          30   2.44E+00   8.79E+01   5.99E+01   5.28E+02
dolomite        2          31   2.56E+00   4.59E+01  -7.85E+01   1.49E+02
dolomite        2          32   2.44E+00   3.48E+01  -6.05E+01   1.40E+02
dolomite        2          33   2.46E+00   4.86E+01  -6.74E+01   1.50E+02
dolomite        2          34   2.48E+00   3.68E+01  -5.83E+01   1.48E+02
dolomite        2          35   2.45E+00   3.74E+01  -5.36E+01   1.76E+02
dolomite        2          36   2.49E+00   3.51E+01  -6.20E+01   1.36E+02
dolomite        2          37   2.42E+00   4.38E+01  -5.70E+01   1.32E+02
dolomite        2          38   2.43E+00   3.88E+01  -5.55E+01   1.46E+02
dolomite        2          39   2.48E+00   4.34E+01  -6.14E+01   1.63E+02
dolomite        2          40   2.55E+00   4.52E+01  -6.04E+01   1.43E+02
dolomite        2          41   2.43E+00   4.10E+01  -6.40E+01   1.39E+02
dolomite        2          42   2.51E+00   4.23E+01  -6.05E+01   1.41E+02
dolomite        2          43   2.46E+00   3.99E+01  -6.81E+01   1.49E+02
dolomite        2          44   2.51E+00   3.44E+01  -8.06E+01   1.67E+02
dolomite        2          45   2.43E+00   3.44E+01  -6.31E+01   1.37E+02
dolomite        2          46   2.44E+00   4.47E+01  -7.29E+01   1.22E+02
dolomite        2          47   2.58E+00   3.54E+01  -6.38E+01   1.38E+02
dolomite        2          48   2.51E+00   3.72E+01  -5.77E+01   1.35E+02
dolomite        2          49   2.48E+00   4.31E+01  -5.72E+01   1.18E+02
dolomite        2          50   2.45E+00   4.13E+01  -5.80E+01   1.38E+02
dolomite        2          51   2.53E+00   4.18E+01  -4.99E+01   1.62E+02
dolomite        2          52   2.44E+00   3.52E+01  -5.82E+01   1.48E+02
dolomite        2          53   2.50E+00   4.02E+01  -5.81E+01   1.39E+02
dolomite        2          54   2.44E+00   4.15E+01  -5.33E+01   1.22E+02
dolomite        2          55   2.50E+00   4.14E+01  -6.66E+01   1.27E+02
dolomite        2          56   2.45E+00   3.88E+01  -5.35E+01   1.42E+02
dolomite        2          57   2.41E+00   4.35E+01  -5.48E+01   1.23E+02
dolomite        2          58   2.49E+00   3.84E+01  -6.16E+01   1.67E+02
dolomite        2          59   2.40E+00   3.80E+01  -5.29E+01   1.69E+02
dolomite        2          60   2.46E+00   3.13E+01  -5.46E+01   1.21E+02
dolomite        2          61   2.52E+00   3.57E+01  -5.31E+01   1.22E+02
dolomite        2          62   2.43E+00   3.97E+01  -6.39E+01   1.66E+02
dolomite        2          63   2.45E+00   4.29E+01  -6.42E+01   1.45E+02
dolomite        2          64   2.43E+00   3.78E+01  -5.71E+01   1.37E+02
dolomite        2          65   2.61E+00   4.18E+01  -6.31E+01   1.56E+02
dolomite        2          66   2.60E+00   4.51E+01  -6.85E+01   1.68E+02
dolomite        2          67   2.43E+00   4.53E+01  -5.75E+01   1.21E+02
dolomite        2          68   2.46E+00   3.74E+01  -5.21E+01   1.37E+02
dolomite        2          69   2.62E+00   4.28E+01  -5.84E+01   1.46E+02
dolomite        2          70   2.52E+00   4.51E+01  -4.75E+01   1.35E+02
dolomite        2          71   2.43E+00   3.87E+01  -5.30E+01   1.41E+02
dolomite        2          72   2.42E+00   4.04E+01  -6.59E+01   1.55E+02
dolomite        2          73   2.52E+00   4.01E+01  -5.96E+01   1.63E+02
dolomite        2          74   2.46E+00   3.61E+01  -6.86E+01   1.24E+02
dolomite        2          75   2.57E+00   4.30E+01  -6.83E+01   1.21E+02
dolomite        2          76   2.48E+00   4.01E+01  -5.44E+01   1.45E+02
dolomite        2          77   2.50E+00   3.11E+01  -5.30E+01   1.34E+02
dolomite        2          78   2.56E+00   3.79E+01  -5.05E+01   1.54E+02
dolomite        2          79   2.61E+00   4.49E+01  -6.26E+01   1.24E+02
dolomite        2          80   2.46E+00   4.19E+01  -6.16E+01   1.23E+02
dolomite        2          81   2.47E+00   4.21E+01  -6.89E+01   1.28E+02
dolomite        2          82   2.54E+00   4.01E+01  -4.50E+01   1.54E+02
dolomite        2          83   2.57E+00   3.57E+01  -7.48E+01   1.21E+02
dolomite        2          84   2.52E+00   4.87E+01  -5.25E+01   1.36E+02
dolomite        2          85   2.46E+00   3.97E+01  -6.90E+01   1.67E+02
dolomite        2          86   2.39E+00   4.08E+01  -6.87E+01   1.61E+02
dolomite        2          87   2.49E+00   3.91E+01  -5.94E+01   1.36E+02
dolomite        2          88   2.54E+00   3.35E+01  -5.87E+01   1.55E+02
dolomite        2          89   2.51E+00   4.16E+01  -6.42E+01   1.39E+02
dolomite        2          90   2.43E+00   4.54E+01  -6.82E+01   1.41E+02
dolomite        2          91   2.55E+00   5.24E+01  -5.46E+01   1.56E+02
dolomite        2          92   2.53E+00   4.61E+01  -5.58E+01   1.33E+02
dolomite        2          93   2.52E+00   4.04E+01  -5.67E+01   1.36E+02
dolomite        2          94   2.50E+00   3.88E+01  -5.83E+01   1.28E+02
dolomite        2          95   2.46E+00   4.49E+01  -5.96E+01   1.39E+02
dolomite        2          96   2.50E+00   4.02E+01  -5.16E+01   1.47E+02
dolomite        2          97   2.54E+00   3.35E+01  -6.33E+01   1.50E+02
dolomite        2          98   2.50E+00   3.72E+01  -6.75E+01   1.39E+02
dolomite        2          99   2.46E+00   3.44E+01  -7.02E+01   1.40E+02
dolomite        2         100   2.56E+00   3.74E+01  -6.60E+01   1.74E+02
dolomite        2         101   2.51E+00   4.42E+01  -6.08E+01   1.68E+02
dolomite        2         102   2.49E+00   4.48E+01  -6.82E+01   1.46E+02
dolomite        2         103   2.47E+00   3.66E+01  -5.95E+01   1.54E+02
dolomite        2         104   2.56E+00   4.20E+01  -5.40E+01   1.54E+02
dolomite        2         105   2.54E+00   3.30E+01  -4.17E+01   1.25E+02
dolomite        2         106   2.54E+00   4.51E+01  -5.34E+01   1.35E+02
dolomite        2         107   2.46E+00   4.00E+01  -6.07E+01   1.05E+02
dolomite        2         108   2.48E+00   3.98E+01  -6.17E+01   1.23E+02
dolomite        2         109   2.56E+00   3.51E+01  -6.17E+01   1.37E+02
dolomite        2         110   2.57E+00   4.55E+01  -5.95E+01   1.36E+02
dolomite        2         111   2.46E+00   4.55E+01  -5.86E+01   1.56E+02
dolomite        2         112   2.51E+00   3.06E+01  -5.62E+01   1.91E+02
dolomite        2         113   2.39E+00   4.24E+01  -5.68E+01   1.35E+02
dolomite        2         114   2.60E+00   5.32E+01  -6.14E+01   1.28E+02
dolomite        2         115   2.49E+00   3.77E+01  -5.84E+01   1.40E+02
dolomite        2         116   2.52E+00   4.21E+01  -6.35E+01   1.37E+02
dolomite        2         117   2.44E+00   4.09E+01  -5.96E+01   1.40E+02
dolomite        2         118   2.55E+00   4.48E+01  -5.53E+01   1.28E+02
dolomite        2         119   2.47E+00   4.04E+01  -5.47E+01   1.21E+02
dolomite        2         120   2.56E+00   4.10E+01  -5.91E+01   1.58E+02
dolomite        2         121   2.37E+00   3.01E+01  -5.20E+01   1.59E+02
dolomite        2         122   2.58E+00   4.99E+01  -5.87E+01   1.63E+02
dolomite        2         123   2.55E+00   3.49E+01  -4.56E+01   1.36E+02
dolomite        2         124   2.54E+00   3.03E+01  -5.94E+01   1.31E+02
dolomite        2         125   2.46E+00   3.64E+01  -5.55E+01   1.33E+02
dolomite        2         126   2.48E+00   4.41E+01  -5.73E+01   1.21E+02
dolomite        2         127   2.48E+00   4.36E+01  -5.33E+01   1.45E+02
dolomite        2         128   2.51E+00   4.09E+01  -5.25E+01   1.50E+02
dolomite        2         129   2.54E+00   3.62E+01  -4.19E+01   1.46E+02
dolomite        2         130   2.43E+00   5.28E+01  -6.19E+01   1.24E+02
dolomite        2         131   2.46E+00   3.46E+01  -5.37E+01   1.27E+02
dolomite        2         132   2.49E+00   3.90E+01  -6.78E+01   1.34E+02
dolomite        2         133   2.49E+00   4.55E+01  -5.38E+01   1.37E+02
dolomite        2         134   2.48E+00   4.13E+01  -6.16E+01   1.56E+02
dolomite        2         135   2.60E+00   4.34E+01  -4.66E+01   1.45E+02
dolomite        2         136   2.44E+00   4.11E+01  -6.58E+01   1.36E+02
dolomite        2         137   2.52E+00   4.11E+01  -5.18E+01   1.36E+02
dolomite        2         138   2.52E+00   3.03E+01  -5.95E+01   1.21E+02
dolomite        2         139   2.66E+00   3.53E+01  -6.13E+01   1.59E+02
dolomite        2         140   2.66E+00   3.66E+01  -6.34E+01   1.47E+02
dolomite        2         141   2.51E+00   3.59E+01  -5.26E+01   1.41E+02
dolomite        2         142   2.50E+00   4.62E+01  -5.56E+01   1.86E+02
dolomite        2         143   2.44E+00   4.50E+01  -5.33E+01   1.61E+02
diabase         3         144   2.74E+00   2.87E+01   5.90E+00   4.79E+01
diabase         3         145   2.82E+00   2.66E+01   5.86E+00   5.06E+01
diabase         3         146   2.77E+00   2.79E+01   5.09E+00   3.96E+01
diabase         3         147   2.79E+00   2.96E+01   4.75E+00   4.96E+01
diabase         3         148   2.79E+00   3.06E+01   5.17E+00   5.11E+01
diabase         3         149   2.93E+00   3.36E+01   5.24E+00   5.15E+01
diabase         3         150   2.81E+00   3.20E+01   4.75E+00   5.23E+01
diabase         3         151   2.84E+00   2.39E+01   4.45E+00   4.81E+01
diabase         3         152   2.81E+00   3.25E+01   5.67E+00   4.92E+01
diabase         3         153   2.71E+00   2.59E+01   4.43E+00   5.95E+01
diabase         3         154   2.83E+00   2.33E+01   3.79E+00   5.05E+01
diabase         3         155   2.83E+00   2.78E+01   5.43E+00   5.69E+01
diabase         3         156   2.73E+00   2.67E+01   4.65E+00   4.82E+01
diabase         3         157   2.84E+00   2.56E+01   4.76E+00   4.45E+01
diabase         3         158   2.88E+00   3.62E+01   4.86E+00   5.31E+01
diabase         3         159   2.82E+00   2.77E+01   4.78E+00   4.59E+01
diabase         3         160   2.77E+00   2.86E+01   5.55E+00   4.48E+01
diabase         3         161   2.69E+00   2.93E+01   5.06E+00   4.84E+01
diabase         3         162   2.85E+00   3.03E+01   4.83E+00   4.49E+01
diabase         3         163   2.75E+00   2.96E+01   4.91E+00   5.34E+01
diabase         3         164   2.81E+00   3.11E+01   5.65E+00   5.71E+01
diabase         3         165   2.86E+00   3.22E+01   4.87E+00   4.56E+01
diabase         3         166   2.89E+00   3.38E+01   4.95E+00   4.53E+01
dolomite        2         167   2.43E+00   4.19E+01  -5.22E+01   1.22E+02
dolomite        2         168   2.55E+00   4.60E+01  -6.34E+01   1.42E+02
dolomite        2         169   2.50E+00   4.45E+01  -6.41E+01   1.32E+02
dolomite        2         170   2.51E+00   4.41E+01  -5.77E+01   1.54E+02
dolomite        2         171   2.54E+00   4.34E+01  -5.88E+01   1.27E+02
dolomite        2         172   2.51E+00   3.65E+01  -5.61E+01   1.53E+02
dolomite        2         173   2.48E+00   4.07E+01  -5.25E+01   1.42E+02
dolomite        2         174   2.56E+00   3.41E+01  -6.08E+01   1.45E+02
dolomite        2         175   2.47E+00   4.41E+01  -5.46E+01   1.49E+02
dolomite        2         176   2.52E+00   4.30E+01  -5.70E+01   1.21E+02
dolomite        2         177   2.44E+00   4.99E+01  -6.03E+01   1.54E+02
dolomite        2         178   2.49E+00   3.62E+01  -5.69E+01   1.60E+02
dolomite        2         179   2.48E+00   3.06E+01  -5.68E+01   1.42E+02
dolomite        2         180   2.56E+00   3.93E+01  -6.46E+01   1.49E+02
dolomite        2         181   2.43E+00   3.85E+01  -5.47E+01   1.90E+02
dolomite        2         182   2.67E+00   4.24E+01  -5.64E+01   1.49E+02
dolomite        2         183   2.53E+00   3.81E+01  -6.65E+01   1.20E+02
dolomite        2         184   2.46E+00   4.45E+01  -5.65E+01   1.43E+02
dolomite        2         185   2.47E+00   4.46E+01  -5.91E+01   1.34E+02
dolomite        2         186   2.48E+00   3.50E+01  -6.51E+01   1.48E+02
dolomite        2         187   2.56E+00   4.47E+01  -6.54E+01   1.58E+02
dolomite        2         188   2.40E+00   4.07E+01  -5.78E+01   1.72E+02
dolomite        2         189   2.49E+00   3.62E+01  -7.31E+01   1.63E+02
dolomite        2         190   2.52E+00   3.56E+01  -4.79E+01   1.44E+02
dolomite        2         191   2.45E+00   3.63E+01  -5.92E+01   1.23E+02
dolomite        2         192   2.52E+00   4.49E+01  -5.70E+01   1.42E+02
dolomite        2         193   2.50E+00   4.18E+01  -5.54E+01   1.22E+02
dolomite        2         194   2.52E+00   3.44E+01  -5.39E+01   1.50E+02
dolomite        2         195   2.41E+00   4.31E+01  -5.81E+01   1.36E+02
dolomite        2         196   2.64E+00   3.53E+01  -6.35E+01   1.58E+02
dolomite        2         197   2.57E+00   4.13E+01  -6.86E+01   1.44E+02
dolomite        2         198   2.50E+00   4.20E+01  -4.77E+01   1.11E+02
dolomite        2         199   2.51E+00   3.54E+01  -5.73E+01   1.42E+02
dolomite        2         200   2.50E+00   3.47E+01  -6.71E+01   1.76E+02
dolomite        2         201   2.44E+00   3.81E+01  -7.10E+01   1.42E+02
dolomite        2         202   2.51E+00   3.64E+01  -6.66E+01   9.57E+01
dolomite        2         203   2.48E+00   4.06E+01  -7.28E+01   1.24E+02
dolomite        2         204   2.53E+00   3.54E+01  -7.33E+01   1.35E+02
dolomite        2         205   2.50E+00   4.44E+01  -6.02E+01   1.53E+02
dolomite        2         206   2.44E+00   3.72E+01  -5.78E+01   1.28E+02
dolomite        2         207   2.53E+00   3.57E+01  -5.62E+01   1.59E+02
dolomite        2         208   2.51E+00   3.91E+01  -6.04E+01   1.50E+02
dolomite        2         209   2.54E+00   4.15E+01  -5.32E+01   1.37E+02
dolomite        2         210   2.40E+00   3.51E+01  -5.54E+01   1.27E+02
dolomite        2         211   2.53E+00   3.86E+01  -5.13E+01   1.27E+02
dolomite        2         212   2.44E+00   4.44E+01  -5.69E+01   1.25E+02
dolomite        2         213   2.49E+00   4.64E+01  -6.02E+01   1.37E+02
dolomite        2         214   2.49E+00   3.96E+01  -5.34E+01   1.48E+02
dolomite        2         215   2.55E+00   3.70E+01  -5.92E+01   1.35E+02
dolomite        2         216   2.57E+00   3.61E+01  -5.91E+01   1.25E+02
dolomite        2         217   2.43E+00   4.41E+01  -5.51E+01   1.42E+02
dolomite        2         218   2.48E+00   3.83E+01  -5.30E+01   1.63E+02
dolomite        2         219   2.47E+00   4.01E+01  -6.47E+01   1.45E+02
dolomite        2         220   2.51E+00   3.33E+01  -5.72E+01   1.30E+02
dolomite        2         221   2.52E+00   4.07E+01  -5.50E+01   1.42E+02
dolomite        2         222   2.48E+00   3.85E+01  -6.71E+01   1.55E+02
dolomite        2         223   2.49E+00   3.73E+01  -4.59E+01   1.32E+02
dolomite        2         224   2.55E+00   4.59E+01  -7.10E+01   1.46E+02
dolomite        2         225   2.52E+00   3.72E+01  -4.69E+01   1.50E+02
dolomite        2         226   2.54E+00   3.91E+01  -6.79E+01   1.40E+02
dolomite        2         227   2.55E+00   3.49E+01  -6.54E+01   1.53E+02
dolomite        2         228   2.48E+00   4.30E+01  -5.81E+01   1.62E+02
dolomite        2         229   2.56E+00   3.77E+01  -6.79E+01   1.78E+02
dolomite        2         230   2.40E+00   4.32E+01  -6.09E+01   1.45E+02
dolomite        2         231   2.54E+00   3.89E+01  -6.18E+01   1.65E+02
dolomite        2         232   2.48E+00   4.08E+01  -6.11E+01   1.28E+02
dolomite        2         233   2.52E+00   4.74E+01  -4.99E+01   1.39E+02
dolomite        2         234   2.58E+00   4.13E+01  -5.73E+01   1.32E+02
dolomite        2         235   2.54E+00   3.60E+01  -5.17E+01   1.31E+02
dolomite        2         236   2.50E+00   4.42E+01  -5.58E+01   1.39E+02
dolomite        2         237   2.45E+00   3.59E+01  -5.39E+01   1.47E+02
dolomite        2         238   2.43E+00   4.06E+01  -5.41E+01   1.45E+02
dolomite        2         239   2.39E+00   4.51E+01  -6.26E+01   1.40E+02
shale1          6         240   2.62E+00   2.34E+02   6.94E+01   4.97E+02
shale1          6         241   2.67E+00   2.28E+02   8.29E+01   5.52E+02
